ID,Code,Address/Intersection/Area,Latitude,Longitude,"Date of cleanup, inspection or posting",Staff hours,# staff members,Pieces of equipment used,Items to storage?,Hazmat,Yards of debris,Images?
334936,SWM30,Ferry Street Bridge,44.0568207815526,-123.084183551107,Aug-20,1.25,3,2,No,,0,Yes
334971,SWM30,Empire pond,44.0875750656427,-123.157870650965,Jul-20,0,1,0,No,,6,Yes
334974,PFI10,Garfield,44.0428237853709,-123.122616229927,Jul-20,0,1,0,No,,0,Yes
334976,PFI10,Garfield,44.0424213942054,-123.121930553831,Jul-20,0,1,0,No,,0,Yes
335003,SFS30,4175 Wagner St,44.0876889580219,-123.167356940765,Jul-20,1,1,1,No,,0,No
335045,PFI10,Skinners Butte,44.0593262847671,-123.087297814314,Jul-20,0.5,1,0,Yes; returned,,0,Yes
335047,PFI10,Skinners Butte,44.0597505145993,-123.087836792620,Jul-20,0,1,0,No,,0,Yes
335049,PFI10,Skinners Butte,44.0596610900498,-123.087607210045,Jul-20,0,1,0,No,,0,Yes
335057,PFI10,Scobert,44.0553684298554,-123.110319541022,Jul-20,0,1,0,No,,0,Yes
335058,PFI10,Scobert,44.0553568060571,-123.110315917142,Jul-20,0,1,0,No,,0,Yes
335059,PFI10,NB,44.0661112248342,-123.107330763291,Jul-20,0,1,0,No,,0,Yes
335130,PFI10,Delta Ponds,44.0717754030996,-123.113541561966,Jul-20,0,1,0,No,,0,Yes
335131,PFI10,AB,44.0566514074870,-123.080824445417,Jul-20,0,1,0,No,,0,Yes
335133,PFI10,Delta Ponds,44.0719537492134,-123.114158613061,Jul-20,0,1,0,No,,0,Yes
335137,PFI10,Delta Ponds,44.0707280753466,-123.113604739678,Jul-20,0,1,0,No,,0,Yes
335139,PFI10,WB,44.0684412882998,-123.115178005433,Jul-20,0.5,1,0,No,,0,Yes
335141,PFI10,WB,44.0676094555906,-123.113488193851,Jul-20,0,1,0,No,,0,Yes
335150,PFI10,WB,44.0690039003225,-123.115368098703,Jul-20,0,1,0,No,,0,Yes
335156,PFI10,WB,44.0798379957024,-123.116578032813,Jul-20,0,1,0,No,,0,Yes
335157,PFI10,WB,44.0816426321774,-123.117046989267,Jul-20,0,1,0,No,,0,Yes
335189,PFI10,WB,44.0674809864251,-123.112947276450,Jul-20,0,1,0,No,,0,Yes
335198,SFS30,3rd/Wallis,44.0555711651578,-123.151888659278,Jul-20,13.5,4,3,No,,6,No
335211,PFI10,AB,44.0572679550985,-123.083085477018,Jul-20,0,1,0,No,,0,Yes
335212,PFI10,AB,44.0533754639949,-123.080959460186,Jul-20,0,1,0,No,,0,Yes
335220,PFI10,AC,44.0464699405515,-123.130688811891,Jul-20,0.5,1,0,No,,0,Yes
335223,PFI10,AB,44.0481666957222,-123.059368877644,Jul-20,0,1,0,No,,0,Yes
335227,PFI10,AB,44.0463290585665,-123.055201481567,Jul-20,0,1,0,No,,0,Yes
335250,PFI10,AC,44.0469481987558,-123.151880113026,Jul-20,0,1,0,No,,0,Yes
335252,PFI10,AC,44.0467844944684,-123.151438987604,Jul-20,0.5,1,0,No,,0,Yes
335260,PFI10,MJ,44.0638836943318,-123.105470876749,Jul-20,0,1,0,No,,0,Yes
335341,PFI10,TS,44.0691210499720,-123.139291981520,Jul-20,0,1,0,No,,0,Yes
335342,PFI10,TS,44.0694171220511,-123.139493252187,Jul-20,0,1,0,No,,0,Yes
335346,PFI10,East Bank,44.0873896640274,-123.117663247188,Jul-20,0,1,0,No,,0,Yes
335372,SFS30,3592 W 5th Ave,44.0540849621451,-123.154613471344,Jul-20,17,4,3,No,,10,No
335375,SFS30,2040 Fillmore St,44.0373013094580,-123.116910073093,Jul-20,5,4,3,No,,0,No
335377,SFS30,Pin location,44.0503892125332,-123.196171772232,Jul-20,5.5,3,3,No,,6,No
335380,PFI10,Skinners Butte,44.0591496233987,-123.087063621967,Jul-20,0,1,0,No,,0,Yes
335381,PFI10,NB,44.0675329998660,-123.110526754125,Jul-20,0,1,0,No,,0,Yes
335426,PFI10,AB,44.0517725204637,-123.066137948183,Jul-20,0,1,0,No,,0,Yes
335449,SFS30,Railroad/Cross,44.0615674803533,-123.115343369293,Jul-20,3,3,2,No,Called NW Hazmat,0,No
335451,SFS30,930 W 11th Ave,44.0475573993504,-123.106909636986,Jul-20,4,4,2,No,,0,No
335536,SFS30,Pin location,44.0579065661278,-123.128291145447,Jul-20,2,4,2,No,,0,No
335539,PFI10,Garfield,44.0422643892390,-123.121311460601,Jul-20,0,1,0,No,,0,Yes
335540,PFI10,Garfield,44.0422480037249,-123.121977075904,Jul-20,0,1,0,No,,0,Yes
335547,PFI10,AP,44.0304356654974,-123.087646147849,Jul-20,0,1,0,No,,0,Yes
335548,PFI10,AP,44.0299523392845,-123.087270011919,Jul-20,0.5,1,0,No,,0,Yes
335563,PFI10,AB,44.0519134833000,-123.069188646255,Jul-20,0,1,0,No,,0,Yes
335565,PFI10,Sorrel Pond,44.0636712562288,-123.072303290689,Jul-20,0.5,1,0,No,,0,Yes
335572,SFS30,I-105/Coburg,44.0614355625269,-123.081051440757,Jul-20,1.5,2,2,No,,0,No
335581,PFI10,WJ,44.0562972611062,-123.101423679449,Jul-20,0.5,1,0,No,,0,Yes
335582,PFI10,WJ,44.0563423579944,-123.101597048729,Jul-20,0.5,1,0,No,,0,Yes
335584,PFI10,WJ,44.0567032343920,-123.101613348122,Jul-20,0,1,0,No,,0,Yes
335585,PFI10,WJ,44.0588245679277,-123.100536942289,Jul-20,0.5,1,0,No,,0,Yes
335588,SFS30,5th Aly/Washington,44.0537984413418,-123.100291249067,Jul-20,6,4,3,No,,0,No
335589,SFS30,E 4th Ave at Ferry Street Bridge,44.0553986162171,-123.085885348763,Jul-20,31,4,2,No,,0,No
335698,PFI10,WB,44.0706787692855,-123.116589740365,Aug-20,0,1,0,No,,0,Yes
335700,PFI10,WB,44.0679384584400,-123.114248344967,Aug-20,0,1,0,No,,0,Yes
335701,PFI10,WB,44.0676448966917,-123.113365723321,Aug-20,0,1,0,No,,0,Yes
335703,PFI10,WB,44.0674894099766,-123.113009081433,Aug-20,0,1,0,No,,0,Yes
335708,PFI10,AB,44.0550868999681,-123.083127006342,Aug-20,0,1,0,No,,0,Yes
335715,PFI10,AB,44.0583081901467,-123.077859464895,Aug-20,0,1,0,No,,0,Yes
335717,PFI10,AB,44.0580599253520,-123.082248477320,Aug-20,0,1,0,No,,0,Yes
335725,PFI10,Grant,44.0422251625886,-123.120576399747,Aug-20,0,1,0,No,,0,Yes
335768,PFI10,WJ,44.0575270867303,-123.100488796652,Aug-20,0,1,0,No,,0,Yes
335769,PFI10,WJ,44.0536704229708,-123.099820046747,Aug-20,0,1,0,No,,0,Yes
335770,PFI10,WJ,44.0557120856034,-123.101050123859,Aug-20,0,1,0,No,,0,Yes
335771,PFI10,Meadowlark,44.0591720567138,-123.191235753699,Aug-20,0,1,0,No,,0,Yes
335772,PFI10,AC,44.0502545232594,-123.168391551103,Aug-20,0,1,0,No,,0,Yes
335773,PFI10,AC,44.0478700008608,-123.157201584582,Aug-20,0.5,1,0,No,,0,Yes
335774,PFI10,AC,44.0432139577410,-123.122682981382,Aug-20,0.25,1,0,No,,0,Yes
335775,PFI10,WB,44.0690718266408,-123.115506414055,Aug-20,0,1,0,No,,0,Yes
335776,PFI10,NB,44.0661667399949,-123.107047819973,Aug-20,0,1,0,No,,0,Yes
335777,PFI10,NB,44.0661233308882,-123.106960030777,Aug-20,0,1,0,No,,0,Yes
335811,PFI10,MJ,44.0675238038684,-123.113049157819,Aug-20,0,1,0,No,,0,Yes
335858,PFI10,Golden Gardens,44.0948912988578,-123.178374938939,Aug-20,0.25,1,0,Yes; returned,,0,Yes
335866,SFS30,7th/Market,44.0518349118347,-123.144098843549,Aug-20,7,3,3,No,,2,Yes
335867,SFS30,13th/Commerce,44.0452200113591,-123.166865052782,Aug-20,7,3,3,No,,0,Yes
335868,SFS30,W 2nd/Van Buren,44.0576432347659,-123.109577721979,Aug-20,10,4,3,No,,2,Yes
335869,SFS30,Van Buren/Blair,44.0558206452273,-123.109485087346,Aug-20,8,4,3,No,,0,Yes
335870,SFS30,4th/Blair,44.0554501631839,-123.109118985271,Aug-20,6,4,3,No,,0,Yes
335871,SFS30,W 3rd/Jackson,44.0565208988618,-123.107901964973,Aug-20,10,4,3,No,,0,Yes
335872,SFS30,4th/Madison,44.0554454245399,-123.103338060611,Aug-20,4,8,3,No,,0,Yes
336001,PFI10,Franklin,44.0451575468985,-123.057732522134,Aug-20,0,1,0,No,,0,Yes
336072,SFS30,13th/Commerce,44.0452215426563,-123.167558580459,Jul-20,10,5,4,No,,0,No
336184,PFI10,Skinners Butte,44.0598250391528,-123.088096578016,Aug-20,0,1,0,No,,0,Yes
336206,PFI10,SB,44.0577072961337,-123.097072081336,Aug-20,0,1,0,No,,0,Yes
336297,SFS30,78 Centennial Loop,44.0621887355743,-123.072731220103,Aug-20,1,1,1,No,,0,No
336298,SFS30,River Road,44.0964364282775,-123.128479296588,Aug-20,0.5,1,1,No,,0,No
336303,PFI10,Jungle Island,44.0688365034064,-123.114960849848,Aug-20,0.5,1,0,No,,0,Yes
336306,PFI10,Jungle Island,44.0686546563719,-123.114751413756,Aug-20,0.5,1,0,No,,0,Yes
336307,PFI10,TS,44.0690567276139,-123.139281551198,Aug-20,0,1,0,No,,0,Yes
336316,PFI10,TS,44.0695253332204,-123.137960659620,Aug-20,0,1,0,No,,0,Yes
336318,PFI10,Jungle Island,44.0685451360991,-123.115232581850,Aug-20,0.5,1,0,No,,0,Yes
336344,PFI10,Garfield,44.0424251918627,-123.121874047082,Aug-20,0,1,0,No,,0,Yes
336359,PFI10,SB,44.0597533468808,-123.088860779475,Aug-20,0,1,0,No,Needles,0,Yes
336367,PFI10,WJ,44.0562574606418,-123.100869231460,Aug-20,0,1,0,No,,0,Yes
336368,PFI10,WJ,44.0537433922798,-123.100043548517,Aug-20,0,1,0,No,,0,Yes
336373,PFI10,ORG,44.0637640228802,-123.102464195834,Aug-20,0,1,0,No,,0,Yes
336380,PFI10,Rasor,44.0732361757133,-123.116502029847,Aug-20,0,1,0,No,,0,Yes
336381,PFI10,WB,44.0846481612558,-123.118880414196,Aug-20,0,1,0,No,,0,Yes
336482,PFI10,Scobert,44.0550329014860,-123.110357223434,Aug-20,0,1,0,No,,0,Yes
336487,SFS30,W 12th/Garfield,44.0466485922056,-123.123129140608,Aug-20,4,2,1,No,,0,No
336488,SFS30,W 2nd Aly/Adams,44.0570674217537,-123.106395450026,Aug-20,8,4,3,No,,0,No
336490,PFI10,WJ,44.0589007558692,-123.101661595885,Aug-20,0,1,0,No,,0,Yes
336504,SFS30,Bertelsen/Stewart,44.0502966933977,-123.162394454203,Aug-20,20,5,4,No,,20,No
336505,SFS30,11th/Lincoln Aly,44.0476174526043,-123.098203460918,Aug-20,7,4,3,No,,0,No
336512,PFI10,WB,44.0691919890206,-123.115504252628,Aug-20,0,1,0,No,,0,Yes
336513,PFI10,WB,44.0689200498563,-123.115696901170,Aug-20,0,1,0,No,,0,Yes
336515,PFI10,WB,44.0689692804186,-123.116105525305,Aug-20,0,1,0,No,Needles,0,Yes
336546,PFI10,Rasor,44.0741017074370,-123.116523064920,Aug-20,0,1,0,No,,0,Yes
336553,PFI10,AC,44.0472061676439,-123.154472233186,Aug-20,0,1,0,No,,0,Yes
336555,SFS30,245 Jackson St,44.0573034229750,-123.107497891101,Aug-20,2,2,1,No,Needle caps,0,No
336556,PFI10,AC,44.0465248033174,-123.144702236890,Aug-20,0,1,0,No,,0,Yes
336559,PFI10,MJ,44.0638022149821,-123.105510690296,Aug-20,0,1,0,No,,0,Yes
336561,PFI10,SB,44.0595032950435,-123.087924336565,Aug-20,0,1,0,No,,0,Yes
336563,PFI10,Walnut Grove,44.0866507031363,-123.146111043812,Aug-20,0,1,0,No,,0,Yes
336565,PFI10,WB,44.0679450301414,-123.114068428061,Aug-20,0,1,0,No,,0,Yes
336627,PFI10,Scobert,44.0552653473631,-123.109910434608,Aug-20,0,1,0,No,,0,Yes
336628,PFI10,Scobert,44.0553318071662,-123.109833900645,Aug-20,0,1,0,No,,0,Yes
336664,PFI10,Tugman,44.0143316192785,-123.086673090698,Aug-20,0,1,0,No,,0,Yes
336675,PFI10,Gudukut,44.0449141710854,-123.125787135577,Aug-20,0,1,0,No,,0,Yes
336683,PFI10,Nolan,44.0506860980423,-123.170924661660,Aug-20,0,1,0,No,,0,Yes
336684,PFI10,Nolan,44.0507081756868,-123.170966962554,Aug-20,0,1,0,No,,0,Yes
336687,PFI10,SB,44.0602209602153,-123.090376936014,Aug-20,0,1,0,No,,0,Yes
336689,PFI10,SB,44.0606140735363,-123.091736585953,Aug-20,0,1,0,No,,0,Yes
336691,PFI10,SB,44.0604816991100,-123.100688236731,Aug-20,0,1,0,No,,0,Yes
336692,PFI10,WJ,44.0571120019094,-123.100468670615,Aug-20,0,1,0,No,,0,Yes
336693,SFS30,Beltline/River Road,44.0969707407733,-123.128462593295,Aug-20,1.5,3,2,No,,0,No
336694,PFI10,WJ,44.0534986591473,-123.099380297978,Aug-20,0,1,0,Yes; expired,,0,Yes
336696,PFI10,WJ,44.0535561990909,-123.099758072281,Aug-20,0,1,0,No,,0,Yes
336697,PFI10,WJ,44.0536587213892,-123.102154730275,Aug-20,0,1,0,No,,0,Yes
336699,PFI10,WJ,44.0593456958723,-123.101590994447,Aug-20,0,1,0,No,,0,Yes
336707,SFS30,HWY 99/Roosevelt Blvd,44.0639551129504,-123.137548796787,Aug-20,4,3,2,No,,0,No
336715,PFI10,MJ,44.0636611918381,-123.102058679208,Aug-20,0,1,0,No,,0,Yes
336730,SFS30,Chambers/Van Buren,44.0609131591553,-123.109172407377,Aug-20,3,2,2,No,,0,No
336731,SFS30,5th Aly/Van Buren,44.0537985771215,-123.108969459316,Aug-20,4,3,2,No,,0,No
336733,SFS30,Pin location,44.0617908380630,-123.090000023325,Aug-20,17,4,2,No,,0,No
336734,SFS30,W 10th Aly/Hayes,44.0481514965484,-123.121298619425,Aug-20,2.5,2,2,No,,0,No
336741,PFI10,WB,44.0815701549800,-123.116763052936,Aug-20,0,1,0,No,,0,Yes
336742,PFI10,AC,44.0425181689145,-123.121413225924,Aug-20,0,1,0,No,,0,Yes
336743,PFI10,AC,44.0427276192320,-123.119957087358,Aug-20,0,1,0,No,,0,Yes
336744,PFI10,Monroe,44.0489096810938,-123.105916989997,Aug-20,0,1,0,No,,0,Yes
336745,PFI10,SB,44.0604747351277,-123.091137628523,Aug-20,0,1,0,No,,0,Yes
336746,PFI10,SB,44.0621303709800,-123.097207167266,Aug-20,0,1,0,No,,0,Yes
336747,PFI10,MJ,44.0645471066772,-123.109115815329,Aug-20,0,1,0,No,,0,Yes
336755,PFI10,Grant,44.0422390925138,-123.119791842924,Aug-20,0,1,0,No,,0,Yes
336756,PFI10,Grant,44.0425182755949,-123.122660008416,Aug-20,0,1,0,No,,0,Yes
336757,PFI10,WJ,44.0557168676348,-123.101053700926,Aug-20,0.25,1,0,No,,0,Yes
336758,PFI10,WJ,44.0572997153001,-123.101526554742,Aug-20,0.25,1,0,No,,0,Yes
336759,PFI10,WJ,44.0572302315766,-123.101609712078,Aug-20,0.25,1,0,No,,0,Yes
336760,PFI10,WJ,44.0566141917356,-123.101520613930,Aug-20,0.25,1,0,No,,0,Yes
336761,PFI10,WJ,44.0566545071186,-123.101561805525,Aug-20,0.25,1,0,No,,0,Yes
336762,PFI10,Scobert,44.0551782181072,-123.110041260009,Aug-20,0,1,0,No,,0,Yes
336770,PFI10,WB,44.0680371104377,-123.114381743308,Aug-20,0,1,0,Yes; returned,,0,Yes
336771,PFI10,WB,44.0687167764330,-123.115211545221,Aug-20,0.25,1,0,No,,0,Yes
336772,PFI10,WB,44.0847987224309,-123.119961715844,Aug-20,0,1,0,No,,0,Yes
336856,SFS30,4th/Lincoln,44.0554498531996,-123.097830722414,Aug-20,6,3,2,No,,0,No
336865,PFI10,Westmoreland,44.0421889959142,-123.115761262414,Aug-20,0.25,1,0,No,,0,Yes
336866,SFS30,W 5th/Lincoln,44.0544019618581,-123.097251398234,Aug-20,6,3,2,No,,0,No
336867,PFI10,Westmoreland,44.0420446317844,-123.115766493415,Aug-20,0.25,1,0,No,,0,Yes
336868,SFS30,E 11th/Ferry Aly,44.0482770945441,-123.085876867952,Aug-20,15,4,3,No,,0,Yes
336869,PFI10,Westmoreland,44.0420309313046,-123.115922931452,Aug-20,0.25,1,0,No,,0,Yes
336870,SFS30,4th/Monroe,44.0554470232617,-123.104860342999,Aug-20,13.5,4,3,Yes; expired,,0,Yes
336871,SFS30,W 4th/Polk,44.0554569693091,-123.112475724023,Aug-20,6,4,3,No,,0,Yes
336878,SFS30,5th/Bailey Hill,44.0540776921039,-123.147795687273,Aug-20,29,7,7,No,Called NW Hazmat,36,Yes
336879,PFI10,University,44.0336815049723,-123.075513514238,Aug-20,0,1,0,No,,0,Yes
336880,SFS30,7th/Market,44.0518733982000,-123.143239203057,Aug-20,6,3,2,No,,0,No
336881,SFS30,W 7th Ave/Commercial,44.0517081011848,-123.167144878244,Aug-20,5,3,2,No,,0,Yes
336882,PFI10,University,44.0342600715589,-123.074902286745,Aug-20,0,1,0,No,,0,Yes
336883,PFI10,Skinners Butte,44.0598033977415,-123.088041460284,Aug-20,0,1,0,No,,0,Yes
336911,PFI10,WJ,44.0573501550161,-123.101449443795,Aug-20,0,1,0,No,,0,Yes
336912,PFI10,WJ,44.0573253754028,-123.101490452970,Aug-20,0,1,0,No,,0,Yes
336959,PFI10,SB,44.0589295745908,-123.087988394416,Aug-20,0.25,1,0,No,,0,Yes
337081,SFS30,5th Aly/Van Buren,44.0538211882510,-123.109417650273,Aug-20,3,3,2,No,,0,No
337133,SFS30,W 1st/Monroe,44.0587405972997,-123.105282258910,Aug-20,3,3,2,No,,0,No
337137,PFI10,TS,44.0682736739528,-123.138535238438,Aug-20,0,1,0,Yes; expired,,0,Yes
337138,PFI10,TS,44.0683314132165,-123.138573853102,Aug-20,0,1,0,Yes; expired,,0,Yes
337139,PFI10,WB,44.0701708225721,-123.116443211710,Aug-20,0,1,0,No,,0,Yes
337147,SWM30,Chambers/Roosevelt,44.0615419058861,-123.117469114821,Aug-20,0,1,0,No,,10,Yes
337254,PFI10,Monroe,44.0497118416639,-123.106041869166,Aug-20,0,1,0,No,,0,Yes
337291,PFI10,Amazon Corridor,44.0468642848472,-123.149691639580,Aug-20,0,1,0,No,,0,Yes
337304,PFI10,Delta Ponds,44.0752162052084,-123.109665323741,Aug-20,0.5,1,0,No,,0,Yes
337307,PFI10,East Bank,44.0661285194161,-123.106917422490,Aug-20,0,1,0,No,,0,Yes
337311,PFI10,AB,44.0551817876978,-123.083062896764,Aug-20,0,1,0,No,,0,Yes
337312,PFI10,Monroe,44.0494362092424,-123.106022607630,Aug-20,0,1,0,No,,0,Yes
337314,PFI10,AB,44.0582973284755,-123.083621835032,Aug-20,0,1,0,Yes; expired,,0,Yes
337317,PFI10,WJ,44.0536231655402,-123.102069923230,Aug-20,0,1,0,No,,0,Yes
337320,PFI10,Delta Ponds,44.0743277687245,-123.113969560324,Aug-20,0,1,0,No,,0,Yes
337323,PFI10,WJ,44.0546678889135,-123.100503486030,Aug-20,0,1,0,No,,0,Yes
337337,PFI10,AB,44.0523041235483,-123.067383525069,Aug-20,0,1,0,No,,0,Yes
337343,PFI10,Skinners Butte,44.0571762144662,-123.096014424282,Aug-20,0,1,0,No,,0,Yes
337357,PFI10,Skinners Butte,44.0631869781838,-123.100325281824,Aug-20,0,1,0,No,,0,Yes
337358,PFI10,ORG,44.0637613485027,-123.102454964990,Aug-20,0,1,0,No,,0,Yes
337367,PFI10,Scobert,44.0551310030097,-123.110074802075,Aug-20,0,1,0,No,,0,Yes
337381,SFS30,Beltline/River Road,44.0975395298387,-123.128736756642,Aug-20,0.5,1,1,No,,0,No
337382,SFS30,Beltline/River Road,44.0971161176714,-123.128527898768,Aug-20,0.5,1,1,No,,0,No
337384,SFS30,Beltline/River Road,44.0970956189028,-123.128538500258,Aug-20,0.5,1,1,No,,0,No
337386,SFS30,Beltline/River Road,44.0969648668695,-123.128479454243,Aug-20,0.5,1,1,No,,0,No
337387,SFS30,Beltline/River Road,44.0965728546388,-123.128279589348,Aug-20,0.5,1,1,No,,0,No
337388,SFS30,Beltline/River Road,44.0965728546388,-123.128279589348,Aug-20,0.5,1,1,No,,0,No
337389,SFS30,Beltline/River Road,44.0965728546388,-123.128279589348,Aug-20,0.5,1,1,No,,0,No
337390,SFS30,Beltline/River Road,44.0965579880800,-123.128299931590,Aug-20,0.5,1,1,No,,0,No
337391,SFS30,Beltline/River Road,44.0965579880800,-123.128299931590,Aug-20,0.5,1,1,No,,0,No
337392,SFS30,River Road/Silver Ln,44.0955927330865,-123.127955034662,Aug-20,0.5,1,1,No,,0,No
337393,SFS30,River Road/Silver Ln,44.0955927330865,-123.127955034662,Aug-20,0.5,1,1,No,,0,No
337394,SFS30,E 24th/Patterson,44.0334636500852,-123.083621041767,Aug-20,7,3,3,No,,0,No
337395,SFS30,Railroad/Cross,44.0615551681586,-123.115354323637,Aug-20,5,3,2,No,,0,No
337399,SFS30,18th/Chambers,44.0404397853148,-123.117685163776,Aug-20,1.5,3,2,No,,0,No
337400,SFS30,Grant connector/Fern Ridge Path,44.0425527311455,-123.120093925475,Aug-20,3,3,2,No,,0,No
337459,PFI10,Bike path,44.0419738163797,-123.112290265226,Aug-20,0,1,0,No,,0,Yes
337475,PFI10,Garfield,44.0422470776654,-123.120004519918,Aug-20,0.25,1,0,No,,0,Yes
337482,PFI10,Garfield,44.0421322857837,-123.120646142033,Aug-20,0,1,0,No,,0,Yes
337495,PFI10,Lincoln School Park,44.0462054106305,-123.103890198282,Aug-20,0,1,0,No,,0,Yes
337508,SWM30,5th/Seneca,44.0541696462158,-123.142321556184,Aug-20,0,1,0,No,,0,Yes
337512,PFI10,Washington/Clark,44.0598437082590,-123.100413401280,Aug-20,0.25,1,0,No,,0,Yes
337516,PFI10,1st/Washington,44.0590484514731,-123.100325957011,Aug-20,0.25,1,0,No,,0,Yes
337545,PFI10,MJ,44.0644963681580,-123.108765228383,Aug-20,0,1,0,No,,0,Yes
337555,PFI10,Trainsong,44.0683726263819,-123.138642341486,Aug-20,0,1,0,No,,0,Yes
337569,SFS30,4600 Isabelle St,44.0512406504815,-123.176445502555,Aug-20,3.5,3,1,No,,0,No
337570,SFS30,Atlantic/Pacific,44.0574604911086,-123.183145469720,Aug-20,5,3,3,No,,0,No
337610,PFI10,5th Avenue,44.0541186048128,-123.146878190727,Aug-20,0,1,0,No,,0,Yes
337652,SFS30,3rd/Jackson,44.0565596232918,-123.107897644576,Aug-20,4,3,2,No,,0,No
337653,SFS30,100-block Thomason Ln,44.0646922981069,-123.117239085542,Aug-20,4,3,2,No,,0,No
337654,SFS30,W 2nd/Van Buren,44.0576479413237,-123.109400376957,Aug-20,4,3,2,No,,0,No
337655,SFS30,11th/Adams,44.0477360879263,-123.106390286740,Aug-20,4,3,2,No,,0,No
337656,SFS30,Terry/Trevon,44.0915268558534,-123.190023784997,Aug-20,4,3,2,No,,0,No
337657,SFS30,555 High St,44.0537092290648,-123.088073888196,Aug-20,4,3,2,No,,0,No
337658,SFS30,2280 Wisconsin St,44.0913875468884,-123.197161312822,Aug-20,4,3,2,No,,0,No
337659,SFS30,Adams/Broadway,44.0499353139593,-123.106371109956,Aug-20,4,3,2,No,,0,No
337660,SFS30,Jefferson/Clark,44.0598389025610,-123.101733114770,Aug-20,4,3,2,No,,0,No
337663,SFS30,12th/Adams,44.0466384412019,-123.106392469391,Aug-20,4,3,3,No,,0,No
337664,SFS30,338 W 11th,44.0474378444202,-123.097848437369,Aug-20,4,3,3,No,,0,No
337665,SFS30,E 8th Ave/Hilyard,44.0509368475160,-123.082553589478,Aug-20,4,3,3,No,,0,No
337666,SFS30,E 20th/Patterson,44.0378261483280,-123.083615446384,Aug-20,4,3,3,No,,0,No
337667,PFI10,WJ,44.0567403031428,-123.101477978380,Aug-20,0.5,1,0,No,,0,Yes
337668,SFS30,14th/Lincoln,44.0442071902968,-123.096975208181,Aug-20,4,3,3,No,,0,No
337669,SFS30,30th/Willamette,44.0378401776768,-123.092333843372,Aug-20,2.5,3,3,No,,0,No
337670,SFS30,116 N Jefferson St,44.0611301396839,-123.101971439262,Aug-20,2.5,3,3,No,,0,No
337672,PFI10,WB,44.0757709581077,-123.115795720300,Aug-20,0,1,0,No,,0,Yes
337673,PFI10,WJ,44.0566807829292,-123.101437956989,Aug-20,0.5,1,0,Yes; expired,,0,Yes
337674,PFI10,WJ,44.0566764361984,-123.100848325135,Aug-20,0,1,0,No,,0,Yes
337676,PFI10,WJ,44.0546158026313,-123.100457170034,Aug-20,0,1,0,No,,0,Yes
337678,PFI10,Bertelsen,44.0541937065927,-123.148011027306,Aug-20,0,1,0,No,,0,Yes
337681,PFI10,Delta Ponds,44.0719105089808,-123.113323487891,Aug-20,0.5,1,0,Yes; returned,,0,Yes
337682,SFS30,22nd/Charnelton,44.0355248457231,-123.095557581104,Aug-20,2.5,3,3,No,,0,No
337685,SFS30,Pin location,44.0548392229791,-123.098730850531,Aug-20,1,1,0,No,,0,Yes
337713,PFI10,SB,44.0606058800541,-123.091659942576,Aug-20,0,1,0,No,Needle,0,Yes
337714,PFI10,Amazon,44.0314244834459,-123.087392226964,Aug-20,0.5,1,0,No,,0,Yes
337715,PFI10,MJ,44.0668661008085,-123.112122943331,Aug-20,0,1,0,No,,0,Yes
337723,SFS30,4th/Blair,44.0554632512550,-123.109117553199,Aug-20,2.5,3,2,No,,0,No
337725,SFS30,W 3rd/Monroe,44.0565460777476,-123.104839339887,Aug-20,2,3,3,No,,0,No
337729,SFS30,Coburg/Southwood,44.0635160121689,-123.078271399063,Aug-20,1,1,1,No,,0,No
337730,SFS30,400 S Bertelsen Road,44.0553939919853,-123.163077825724,Aug-20,1,1,1,No,,0,No
337731,SFS30,Hayes/Broadway,44.0499705968898,-123.121585827904,Aug-20,4,3,3,No,,0,No
337732,SFS30,W 11th/City View,44.0478314613929,-123.127866471385,Aug-20,4,3,3,No,,0,No
337733,SFS30,13th/Garfield,44.0455661918353,-123.123129684036,Aug-20,3.5,3,3,No,,0,No
337734,SFS30,Terry/Ed Cone,44.0513349062602,-123.188202682587,Aug-20,3.5,3,3,No,,0,No
337735,SFS30,7th/Bertelsen,44.0516243952478,-123.162475845262,Aug-20,3.5,3,3,No,,0,No
337736,SFS30,W 14th Connector/Fern Ridge Path,44.0444743210551,-123.124425444330,Aug-20,3.5,3,3,No,,0,No
337737,SFS30,3rd/Adams,44.0565581994856,-123.106377337591,Aug-20,3.5,3,3,No,,0,No
337738,SFS30,7th/Commercial,44.0517218128034,-123.167139865734,Aug-20,3.5,3,3,No,,0,No
337739,SFS30,4th/Adams,44.0554616393183,-123.106379442662,Aug-20,3.5,3,3,No,,0,No
337809,PFI10,Skinners Butte,44.0595992457980,-123.087566226954,Aug-20,0.5,1,0,No,,0,Yes
337810,PFI10,Skinners Butte,44.0597398969651,-123.087812239215,Aug-20,0.5,1,0,No,,0,Yes
337812,PFI10,Skinners Butte,44.0598636931005,-123.088269046091,Aug-20,0.5,1,0,No,,0,Yes
337822,SFS30,AB,44.0583709156338,-123.083572168917,Aug-20,3.5,3,2,No,,0,Yes
337823,SFS30,11th/Beltline,44.0481137967676,-123.172874636064,Aug-20,1,1,1,No,,0,No
337844,SFS30,1st/Jefferson,44.0583733779293,-123.101786703354,Aug-20,15,4,3,Yes; expired,Called NW Hazmat,3,Yes
337845,SFS30,7th/Nolan,44.0517493052032,-123.169152145081,Aug-20,4.5,3,2,No,,0,No
